2020-05-28;22:58:31;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:03:55;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:04:55;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:05:56;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:06:56;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:07:57;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:08:57;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:09:58;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:10:58;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:11:59;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:12:59;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:13:59;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:15:00;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:16:00;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:17:01;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:18:01;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:19:02;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:20:02;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:21:03;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:22:03;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:23:04;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:24:04;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:25:04;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:26:05;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:27:05;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:28:06;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:29:06;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:30:07;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:31:07;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:32:08;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:33:08;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:34:09;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:35:09;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:36:10;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:37:10;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:38:10;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:39:11;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:40:11;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:41:12;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:42:12;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:43:13;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:44:13;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:45:14;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:46:14;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
2020-05-28;23:47:15;-127.00;-127.00;0.00;0.00;0.00;0.00;0.00
