2020-07-01;00:00:37;-127,00;17,81;18,06;0,00;20,75;0,00;17,63
2020-07-01;00:01:38;-127,00;17,81;18,06;0,00;20,56;0,00;17,63
2020-07-01;00:02:38;-127,00;17,81;18,06;0,00;20,69;0,00;17,63
2020-07-01;00:03:39;-127,00;17,81;18,06;0,00;20,06;0,00;17,63
2020-07-01;00:04:39;-127,00;17,81;18,06;0,00;20,13;0,00;17,63
2020-07-01;00:05:40;-127,00;17,81;18,06;0,00;20,75;0,00;17,63
2020-07-01;00:06:40;-127,00;17,81;18,06;0,00;20,81;0,00;17,63
2020-07-01;00:07:41;-127,00;17,81;18,06;0,00;20,56;0,00;17,63
2020-07-01;00:08:41;-127,00;17,81;18,06;0,00;20,81;0,00;17,63
2020-07-01;00:09:42;-127,00;17,81;18,06;0,00;20,56;0,00;17,63
2020-07-01;00:10:42;-127,00;17,81;18,06;0,00;20,69;0,00;17,63
2020-07-01;00:11:43;-127,00;17,81;18,06;0,00;20,63;0,00;17,63
2020-07-01;00:12:43;-127,00;17,81;18,06;0,00;20,75;0,00;17,63
2020-07-01;00:13:43;-127,00;17,81;18,06;0,00;20,63;0,00;17,63
2020-07-01;00:14:44;-127,00;17,81;18,06;0,00;20,81;0,00;17,63
2020-07-01;00:15:44;-127,00;17,75;18,06;0,00;20,88;0,00;17,63
2020-07-01;00:16:45;-127,00;17,75;18,00;0,00;20,13;0,00;17,63
2020-07-01;00:17:45;-127,00;17,75;18,00;0,00;20,81;0,00;17,56
2020-07-01;00:18:46;-127,00;17,75;18,00;0,00;20,13;0,00;17,56
2020-07-01;00:19:46;-127,00;17,75;18,00;0,00;20,56;0,00;17,56
2020-07-01;00:20:47;-127,00;17,75;18,00;0,00;20,63;0,00;17,56
2020-07-01;00:21:47;-127,00;17,75;18,00;0,00;20,56;0,00;17,56
2020-07-01;00:22:48;-127,00;17,75;18,00;0,00;20,63;0,00;17,56
2020-07-01;00:23:48;-127,00;17,75;18,00;0,00;20,69;0,00;17,56
2020-07-01;00:24:49;-127,00;17,75;18,00;0,00;20,56;0,00;17,50
2020-07-01;00:25:49;-127,00;17,75;18,00;0,00;20,13;0,00;17,50
2020-07-01;00:26:50;-127,00;17,75;18,00;0,00;20,63;0,00;17,50
2020-07-01;00:27:50;-127,00;17,69;18,00;0,00;20,63;0,00;17,50
2020-07-01;00:28:51;-127,00;17,69;18,00;0,00;20,69;0,00;17,50
2020-07-01;00:29:51;-127,00;17,69;18,00;0,00;20,63;0,00;17,50
2020-07-01;00:30:52;-127,00;17,69;18,00;0,00;19,94;0,00;17,50
2020-07-01;00:31:52;-127,00;17,69;18,00;0,00;20,06;0,00;17,50
2020-07-01;00:32:52;-127,00;17,69;17,94;0,00;20,56;0,00;17,50
2020-07-01;00:33:53;-127,00;17,69;17,94;0,00;20,00;0,00;17,50
2020-07-01;00:34:53;-127,00;17,69;17,94;0,00;20,81;0,00;17,50
2020-07-01;00:35:54;-127,00;17,69;17,94;0,00;20,63;0,00;17,50
2020-07-01;00:36:54;-127,00;17,69;17,94;0,00;20,56;0,00;17,50
2020-07-01;00:37:55;-127,00;17,69;17,94;0,00;20,81;0,00;17,44
