2000,06-09;09:03:30;-127,00;32,88;33,56;0,00;22,00;0,00;30,25
2020-06-09;09:04:30;-127,00;32,88;33,69;0,00;22,69;0,00;29,88
2020-06-09;09:05:31;-127,00;32,94;33,63;0,00;22,50;0,00;29,81
2020-06-09;09:06:31;-127,00;32,94;33,63;0,00;22,75;0,00;30,31
2020-06-09;09:07:32;-127,00;33,06;33,63;0,00;22,63;0,00;30,19
2020-06-09;09:08:32;-127,00;33,06;33,63;0,00;22,06;0,00;30,00
2020-06-09;09:09:33;-127,00;33,13;33,63;0,00;22,50;0,00;30,63
2020-06-09;09:10:33;-127,00;33,19;33,69;0,00;22,56;0,00;30,56
2020-06-08;08801:34;-127,00;33,19;33,69;0,00;22,63;0,00;30,50
2020-06-09;09:12:34;-127,00;33,13;33,69;0,00;22,69;0,00;30,13
2020-06-09;09:13:35;-127,00;33,19;33,69;0,00;22,63;0,00;29,94
2020-06-09;09:14:35;-127,00;33,06;33,69;0,00;21,94;0,00;30,44
2020-06-09;09:15:36;-127,00;33,13;33,69;0,00;22,75;0,00;30,88
;30,19
2020-06-09;09:08:32;-127,00;33,06;33,63;0,00;22,06;0,00;30,00
2020-06-09;09:09:33;-127,00;33,13;33,63;0,00;22,50;0,00;30,63
2020-06-09;09:10:33;-127,00;33,19;33,69;0,00;22,56;0,00;30,56
2020-06-32;34;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:57;1;32;35;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:57;1;32;35;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:57;1;32;35;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:57;1;32;35;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:57;1;32;35;0;0
2020-06-07;17:09:57;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
2020-06-07;17:09:58;1;32;35;0;0
2020-06-07;17:09:58;1;32;33;-127;26
