2020-06-28;18:43:43;-127,00;24,00;24,13;0,00;0,00;0,00;0,00
2020-06-28;18:44:43;-127,00;24,00;24,19;0,00;0,00;0,00;0,00
2020-06-28;18:45:44;-127,00;24,13;24,19;0,00;0,00;0,00;0,00
2020-06-28;18:46:44;-127,00;24,31;24,25;0,00;0,00;0,00;0,00
2020-06-28;18:47:45;-127,00;24,38;24,31;0,00;0,00;0,00;0,00
2020-06-28;18:48:45;-127,00;24,44;24,31;0,00;0,00;0,00;0,00
2020-06-28;18:49:46;-127,00;24,44;24,38;0,00;0,00;0,00;0,00
2020-06-28;18:50:46;-127,00;24,44;24,38;0,00;0,00;0,00;0,00
2020-06-28;18:51:47;-127,00;24,50;24,38;0,00;0,00;0,00;0,00
2020-06-28;18:52:47;-127,00;24,63;24,38;0,00;0,00;0,00;0,00
2020-06-28;18:53:47;-127,00;24,63;24,44;0,00;0,00;0,00;0,00
2020-06-28;18:54:47;-127,00;24,63;24,44;0,00;0,00;0,00;0,00
2020-06-28;18:55:48;-127,00;24,69;24,44;0,00;0,00;0,00;0,00
2020-06-28;18:56:48;-127,00;24,56;24,50;0,00;0,00;0,00;0,00
2020-06-28;18:57:49;-127,00;24,75;24,50;0,00;0,00;0,00;0,00
2020-06-28;18:58:49;-127,00;24,94;24,50;0,00;0,00;0,00;0,00
2020-06-28;18:59:50;-127,00;25,13;24,56;0,00;0,00;0,00;0,00
2020-06-28;19:00:50;-127,00;25,31;24,69;0,00;0,00;0,00;0,00
2020-06-28;19:01:51;-127,00;25,44;24,75;0,00;0,00;0,00;0,00
2020-06-28;19:02:51;-127,00;25,56;24,88;0,00;0,00;0,00;0,00
2020-06-28;19:03:52;-127,00;25,63;24,94;0,00;0,00;0,00;0,00
2020-06-28;19:04:52;-127,00;25,75;25,06;0,00;0,00;0,00;0,00
2020-06-28;19:05:53;-127,00;25,75;25,13;0,00;0,00;0,00;0,00
2020-06-28;19:06:53;-127,00;25,81;25,19;0,00;0,00;0,00;0,00
2020-06-28;19:07:54;-127,00;25,88;25,31;0,00;0,00;0,00;0,00
2020-06-28;19:08:54;-127,00;25,94;25,38;0,00;0,00;0,00;0,00
2020-06-28;19:10:03;-127,00;26,06;25,50;0,00;0,00;0,00;0,00
2020-06-28;19:11:04;-127,00;26,06;25,50;0,00;0,00;0,00;0,00
2020-06-28;19:12:04;-127,00;26,06;25,56;0,00;0,00;0,00;0,00
2020-06-28;19:13:04;-127,00;26,13;25,63;0,00;0,00;0,00;0,00
2020-06-28;19:31:43;-127,00;24,44;24,75;0,00;23,44;0,00;22,25
2020-06-28;19:32:44;-127,00;24,44;24,81;0,00;23,69;0,00;22,25
2020-06-28;19:33:44;-127,00;24,19;24,75;0,00;23,50;0,00;20,44
