2020-06-30;00:00:00;240;2;6;0;0
2020-06-30;00:00:00;240;2;5;0;0
2020-06-30;00:30:00;240;2;6;0;0
2020-06-30;00:30:00;240;2;5;0;0
2020-06-30;01:00:00;240;2;6;0;0
2020-06-30;01:00:00;240;2;5;0;0
2020-06-30;01:30:00;240;2;6;0;0
2020-06-30;01:30:00;240;2;5;0;0
2020-06-30;02:00:00;240;2;6;0;0
2020-06-30;02:00:00;240;2;5;0;0
2020-06-30;02:30:00;240;2;6;0;0
2020-06-30;02:30:00;240;2;5;0;0
2020-06-30;03:00:00;240;2;6;0;0
2020-06-30;03:00:00;240;2;5;0;0
2020-06-30;03:30:00;240;2;6;0;0
2020-06-30;03:30:00;240;2;5;0;0
2020-06-30;04:00:00;240;2;6;0;0
2020-06-30;04:00:00;240;2;5;0;0
2020-06-30;04:30:00;240;2;6;0;0
2020-06-30;04:30:00;240;2;5;0;0
2020-06-30;05:00:00;240;2;6;0;0
2020-06-30;05:00:00;240;2;5;0;0
2020-06-30;05:30:00;240;2;6;0;0
2020-06-30;05:30:00;240;2;5;0;0
2020-06-30;06:00:00;240;2;6;0;0
2020-06-30;06:00:00;240;2;5;0;0
2020-06-30;06:30:00;240;2;6;0;0
2020-06-30;06:30:00;240;2;5;0;0
2020-06-30;06:30:13;241;16;19;-127;16
2020-06-30;06:30:13;241;16;20;0;0
2020-06-30;07:00:00;240;2;6;0;0
2020-06-30;07:00:00;240;2;5;0;0
2020-06-30;07:30:00;240;2;6;0;0
2020-06-30;07:30:00;240;2;5;0;0
2020-06-30;08:00:00;240;2;6;0;0
2020-06-30;08:00:00;240;2;5;0;0
2020-06-30;08:03:58;241;32;33;-127;25
2020-06-30;08:03:58;241;32;35;0;0
2020-06-30;08:23:07;242;80;84;-127;27
2020-06-30;08:23:07;242;112;113;0;0
2020-06-30;08:30:00;240;2;6;0;0
2020-06-30;08:30:00;240;2;5;0;0
2020-06-30;09:00:00;240;2;6;0;0
2020-06-30;09:00:00;240;2;5;0;0
2020-06-30;09:30:00;240;2;6;0;0
2020-06-30;09:30:00;240;2;5;0;0
2020-06-30;10:00:00;245;192;193;35;0
2020-06-30;10:00:00;245;176;177;35;0
2020-06-30;10:00:00;240;2;6;0;0
2020-06-30;10:00:00;240;2;5;0;0
2020-06-30;10:30:00;240;2;6;0;0
2020-06-30;10:30:00;240;2;5;0;0
2020-06-30;10:30:14;245;192;194;35;0
2020-06-30;10:30:14;245;176;178;35;0
2020-06-30;11:00:00;240;2;6;0;0
2020-06-30;11:00:00;240;2;5;0;0
2020-06-30;11:30:00;240;2;6;0;0
2020-06-30;11:30:00;240;2;5;0;0
2020-06-30;12:00:00;240;2;6;0;0
2020-06-30;12:00:00;240;2;5;0;0
2020-06-30;12:30:00;240;2;6;0;0
2020-06-30;12:30:00;240;2;5;0;0
2020-06-30;13:00:00;240;2;6;0;0
2020-06-30;13:00:00;240;2;5;0;0
2020-06-30;13:30:00;240;2;6;0;0
2020-06-30;13:30:00;240;2;5;0;0
2020-06-30;14:00:00;244;144;152;0;0
2020-06-30;14:00:00;244;128;129;0;0
2020-06-30;14:00:00;240;2;6;0;0
2020-06-30;14:00:00;240;2;5;0;0
2020-06-30;14:28:13;244;144;149;0;0
2020-06-30;14:28:13;244;128;130;0;0
2020-06-30;14:30:00;240;2;6;0;0
2020-06-30;14:30:00;240;2;5;0;0
2020-06-30;15:00:00;240;2;6;0;0
2020-06-30;15:00:00;240;2;5;0;0
2020-06-30;15:30:00;240;2;6;0;0
2020-06-30;15:30:00;240;2;5;0;0
2020-06-30;16:00:00;240;2;6;0;0
2020-06-30;16:00:00;240;2;5;0;0
2020-06-30;16:30:00;240;2;6;0;0
2020-06-30;16:30:00;240;2;5;0;0
2020-06-30;17:00:00;245;192;193;37;0
2020-06-30;17:00:00;245;176;177;37;0
2020-06-30;17:00:00;240;2;6;0;0
2020-06-30;17:00:00;240;2;5;0;0
2020-06-30;17:30:00;240;2;6;0;0
2020-06-30;17:30:00;240;2;5;0;0
2020-06-30;17:30:14;245;192;194;37;0
2020-06-30;17:30:14;245;176;178;37;0
2020-06-30;18:00:00;240;2;6;0;0
2020-06-30;18:00:00;240;2;5;0;0
2020-06-30;18:26:00;241;16;18;-127;22
2020-06-30;18:26:00;241;16;20;0;0
2020-06-30;18:30:00;240;2;6;0;0
2020-06-30;18:30:00;240;2;5;0;0
2020-06-30;19:00:00;240;2;6;0;0
2020-06-30;19:00:00;240;2;5;0;0
2020-06-30;19:30:00;240;2;6;0;0
2020-06-30;19:30:00;240;2;5;0;0
2020-06-30;20:00:00;240;2;6;0;0
2020-06-30;20:00:00;240;2;5;0;0
2020-06-30;20:30:00;240;2;6;0;0
2020-06-30;20:30:00;240;2;5;0;0
2020-06-30;21:00:00;240;2;6;0;0
2020-06-30;21:00:00;240;2;5;0;0
2020-06-30;21:00:00;242;80;85;0;0
2020-06-30;21:00:00;242;112;114;0;0
2020-06-30;21:00:00;242;80;81;0;0
2020-06-30;21:00:02;242;64;68;0;0
2020-06-30;21:30:00;240;2;6;0;0
2020-06-30;21:30:00;240;2;5;0;0
2020-06-30;22:00:00;240;2;6;0;0
2020-06-30;22:00:00;240;2;5;0;0
2020-06-30;22:30:00;240;2;6;0;0
2020-06-30;22:30:00;240;2;5;0;0
2020-06-30;23:00:00;240;2;6;0;0
2020-06-30;23:00:00;240;2;5;0;0
2020-06-30;23:30:00;240;2;6;0;0
2020-06-30;23:30:00;240;2;5;0;0
