2020-06-28;18:43:30;240;0;1;0;0
2020-06-28;18:43:32;244;160;161;0;0
2020-06-28;18:43:32;244;128;130;0;0
2020-06-28;18:43:32;244;128;130;0;0
2020-06-28;18:43:35;245;208;209;35;0
2020-06-28;18:43:36;245;208;209;37;0
2020-06-28;18:43:38;241;48;49;0;0
2020-06-28;18:43:38;241;16;20;0;0
2020-06-28;18:43:38;241;16;20;0;0
2020-06-28;18:43:38;240;2;4;0;0
2020-06-28;18:44:03;242;96;98;0;0
2020-06-28;18:44:08;242;96;97;0;0
2020-06-28;18:44:13;242;96;98;0;0
2020-06-28;18:44:15;242;96;97;0;0
2020-06-28;18:44:19;242;96;97;0;0
2020-06-28;18:44:24;241;48;50;0;0
2020-06-28;18:44:24;241;16;20;0;0
2020-06-28;18:44:24;241;32;35;0;0
2020-06-28;18:44:26;241;48;49;0;0
2020-06-28;18:44:26;241;16;20;0;0
2020-06-28;18:44:56;241;48;49;0;0
2020-06-28;18:44:56;241;16;20;0;0
2020-06-28;18:45:02;244;160;162;0;0
2020-06-28;18:45:02;244;128;130;0;0
2020-06-28;18:45:02;244;128;129;0;0
2020-06-28;18:45:03;244;128;130;0;0
2020-06-28;18:45:15;244;160;161;0;0
2020-06-28;18:45:15;244;128;130;0;0
2020-06-28;18:45:30;245;208;210;35;0
2020-06-28;18:45:30;245;176;177;35;0
2020-06-28;18:45:34;245;176;178;35;0
2020-06-28;18:45:37;245;208;209;35;0
2020-06-28;18:45:44;244;160;162;0;0
2020-06-28;18:45:44;244;128;130;0;0
2020-06-28;18:45:44;244;128;129;0;0
2020-06-28;18:46:10;241;48;50;0;0
2020-06-28;18:46:10;241;16;20;0;0
2020-06-28;18:46:10;241;32;35;0;0
2020-06-28;18:49:53;242;96;97;0;0
2020-06-28;18:49:58;241;48;49;0;0
2020-06-28;18:49:58;241;16;20;0;0
2020-06-28;18:50:05;244;160;161;0;0
2020-06-28;18:50:05;244;128;130;0;0
2020-06-28;18:52:07;242;80;83;-127;24
2020-06-28;18:52:07;242;112;114;0;0
2020-06-28;18:52:07;242;80;81;0;0
2020-06-28;18:52:10;242;64;68;0;0
2020-06-28;18:52:25;240;2;7;0;0
2020-06-28;18:52:25;240;2;5;0;0
2020-06-28;18:53:34;240;0;1;0;0
2020-06-28;18:53:36;244;160;161;0;0
2020-06-28;18:53:36;244;128;130;0;0
2020-06-28;18:53:36;244;128;130;0;0
2020-06-28;18:53:39;245;208;209;35;0
2020-06-28;18:53:40;245;208;209;37;0
2020-06-28;18:53:42;241;48;49;0;0
2020-06-28;18:53:42;241;16;20;0;0
2020-06-28;18:53:42;241;16;20;0;0
2020-06-28;18:53:42;240;2;4;0;0
2020-06-28;18:53:46;242;80;83;-127;24
2020-06-28;18:53:46;242;112;114;0;0
2020-06-28;18:53:46;242;80;81;0;0
2020-06-28;18:53:49;242;64;68;0;0
2020-06-28;18:55:14;241;48;49;0;0
2020-06-28;18:55:14;241;16;20;0;0
2020-06-28;18:55:16;241;48;49;0;0
2020-06-28;18:55:16;241;16;20;0;0
2020-06-28;18:55:17;241;48;49;0;0
2020-06-28;18:55:17;241;16;20;0;0
2020-06-28;18:55:17;241;48;49;0;0
2020-06-28;18:55:17;241;16;20;0;0
2020-06-28;18:55:17;241;48;49;0;0
2020-06-28;18:55:17;241;16;20;0;0
2020-06-28;18:55:17;241;48;49;0;0
2020-06-28;18:55:17;241;16;20;0;0
